code_departement,annee,type_local,pieces_cat,prix_m2_median,transactions
22,2022,Appartement,Studio,4428.104575163399,634
22,2022,Appartement,T2,2792.7847346452,1236
22,2022,Appartement,T3,2381.5018315018315,906
22,2022,Appartement,T4,1817.5324675324675,400
22,2022,Appartement,T5+,1727.2727272727273,115
22,2022,Appartement,Tous,2643.123138033764,3298
22,2022,Maison,Studio,2091.6666666666665,630
22,2022,Maison,T2,2012.7435064935066,1246
22,2022,Maison,T3,1839.0804597701149,2791
22,2022,Maison,T4,1947.5377819548871,3534
22,2022,Maison,T5+,1875.0,5262
22,2022,Maison,Tous,1911.764705882353,13499
22,2022,Tous,Studio,3000.0,1264
22,2022,Tous,T2,2409.0608465608466,2482
22,2022,Tous,T3,1954.5454545454545,3697
22,2022,Tous,T4,1944.4444444444443,3934
22,2022,Tous,T5+,1870.5035971223022,5377
22,2022,Tous,Tous,2007.8333333333333,16797
23,2022,Appartement,Studio,2636.666666666667,126
23,2022,Appartement,T2,1846.1538461538462,148
23,2022,Appartement,T3,1153.6538461538462,143
23,2022,Appartement,T4,946.4875058934465,64
23,2022,Appartement,T5+,764.3312101910828,23
23,2022,Appartement,Tous,1410.2564102564102,505
23,2022,Maison,Studio,1176.4705882352941,195
23,2022,Maison,T2,938.7755102040817,301
23,2022,Maison,T3,919.7368421052631,637
23,2022,Maison,T4,1003.4722222222222,737
23,2022,Maison,T5+,956.2043795620438,779
23,2022,Maison,Tous,970.1492537313433,2670
23,2022,Tous,Studio,1458.3333333333333,321
23,2022,Tous,T2,1100.0,449
23,2022,Tous,T3,954.4513457556936,780
23,2022,Tous,T4,990.7407407407408,801
23,2022,Tous,T5+,956.0433662516101,802
23,2022,Tous,Tous,1006.9444444444445,3175
24,2022,Appartement,Studio,3750.0,425
24,2022,Appartement,T2,1906.9767441860465,753
24,2022,Appartement,T3,1690.524193548387,678
24,2022,Appartement,T4,1858.695652173913,257
24,2022,Appartement,T5+,1442.3076923076924,79
24,2022,Appartement,Tous,1951.219512195122,2197
24,2022,Maison,Studio,2338.235294117647,493
24,2022,Maison,T2,2115.8136948356805,1066
24,2022,Maison,T3,1784.313725490196,2365
24,2022,Maison,T4,1761.234071093226,3840
24,2022,Maison,T5+,1698.12,3732
24,2022,Maison,Tous,1764.7058823529412,11529
24,2022,Tous,Studio,2739.383532723434,918
24,2022,Tous,T2,2000.0,1819
24,2022,Tous,T3,1750.0,3043
24,2022,Tous,T4,1767.857142857143,4097
24,2022,Tous,T5+,1695.5065789473683,3811
24,2022,Tous,Tous,1785.7142857142858,13726
25,2022,Appartement,Studio,3151.923076923077,988
25,2022,Appartement,T2,2714.285714285714,1425
25,2022,Appartement,T3,2260.0,1961
25,2022,Appartement,T4,1847.6923076923076,1335
25,2022,Appartement,T5+,1776.923076923077,475
25,2022,Appartement,Tous,2340.1754385964914,6200
25,2022,Maison,Studio,2029.7117516629712,70
25,2022,Maison,T2,2224.747474747475,182
25,2022,Maison,T3,2036.144578313253,603
25,2022,Maison,T4,2203.125,1339
25,2022,Maison,T5+,2032.9268292682927,2204
25,2022,Maison,Tous,2090.909090909091,4398
25,2022,Tous,Studio,3094.4940476190477,1058
25,2022,Tous,T2,2691.4634146341464,1607
25,2022,Tous,T3,2212.5,2564
25,2022,Tous,T4,2016.0190615835777,2674
25,2022,Tous,T5+,2000.0,2679
25,2022,Tous,Tous,2222.3856209150326,10598
26,2022,Appartement,Studio,3500.0,553
26,2022,Appartement,T2,2598.8372093023254,1024
26,2022,Appartement,T3,2177.4193548387098,1573
26,2022,Appartement,T4,1822.9166666666667,993
26,2022,Appartement,T5+,1713.154761904762,270
26,2022,Appartement,Tous,2200.862068965517,4426
26,2022,Maison,Studio,2800.0,109
26,2022,Maison,T2,2664.5684695051787,388
26,2022,Maison,T3,2647.916666666667,1128
26,2022,Maison,T4,2666.6666666666665,2445
26,2022,Maison,T5+,2482.6923076923076,2485
26,2022,Maison,Tous,2582.467105263158,6567
26,2022,Tous,Studio,3366.6666666666665,662
26,2022,Tous,T2,2614.1634615384614,1412
26,2022,Tous,T3,2346.4285714285716,2701
26,2022,Tous,T4,2448.9795918367345,3438
26,2022,Tous,T5+,2420.0,2755
26,2022,Tous,Tous,2453.8888888888887,10993
27,2022,Appartement,Studio,3338.7254901960787,442
27,2022,Appartement,T2,2571.4285714285716,669
27,2022,Appartement,T3,2289.4736842105262,655
27,2022,Appartement,T4,1731.2790697674418,232
27,2022,Appartement,T5+,1685.576923076923,61
27,2022,Appartement,Tous,2387.0967741935483,2061
27,2022,Maison,Studio,7217.785185185186,531
27,2022,Maison,T2,2615.740740740741,890
27,2022,Maison,T3,2131.1475409836066,2164
27,2022,Maison,T4,2101.449275362319,3588
27,2022,Maison,T5+,1947.3684210526317,4641
27,2022,Maison,Tous,2080.9523809523807,11819
27,2022,Tous,Studio,7000.0,973
27,2022,Tous,T2,2589.285714285714,1559
27,2022,Tous,T3,2153.846153846154,2819
27,2022,Tous,T4,2084.303506159469,3820
27,2022,Tous,T5+,1941.6626154594069,4702
27,2022,Tous,Tous,2108.1271761040866,13880
28,2022,Appartement,Studio,3288.4615384615386,389
28,2022,Appartement,T2,2686.423392857143,694
28,2022,Appartement,T3,2174.0777338603425,568
28,2022,Appartement,T4,2258.0246913580245,381
28,2022,Appartement,T5+,2424.242424242424,83
28,2022,Appartement,Tous,2578.0193236714977,2122
28,2022,Maison,Studio,2807.0,255
28,2022,Maison,T2,2102.0671834625327,576
28,2022,Maison,T3,1959.5840867992765,1376
28,2022,Maison,T4,1959.9600266489006,2102
28,2022,Maison,T5+,1884.9306431273644,3098
28,2022,Maison,Tous,1950.0,7421
28,2022,Tous,Studio,3200.0,644
28,2022,Tous,T2,2513.2404181184666,1270
28,2022,Tous,T3,2026.4725299069562,1944
28,2022,Tous,T4,2011.4942528735633,2483
28,2022,Tous,T5+,1896.4444444444443,3181
28,2022,Tous,Tous,2065.217391304348,9543
29,2022,Appartement,Studio,3388.8888888888887,1307
29,2022,Appartement,T2,2550.0,2123
29,2022,Appartement,T3,2250.0,2068
29,2022,Appartement,T4,1935.483870967742,1131
29,2022,Appartement,T5+,1795.2,365
29,2022,Appartement,Tous,2375.0,7006
29,2022,Maison,Studio,2333.3333333333335,387
29,2022,Maison,T2,2362.9032258064517,885
29,2022,Maison,T3,2222.222222222222,2450
29,2022,Maison,T4,2185.746438746439,3438
29,2022,Maison,T5+,2148.7603305785124,7469
29,2022,Maison,Tous,2171.75,14647
29,2022,Tous,Studio,3157.8947368421054,1694
29,2022,Tous,T2,2510.0,3008
29,2022,Tous,T3,2238.805970149254,4518
29,2022,Tous,T4,2098.7654320987654,4569
29,2022,Tous,T5+,2121.046511627907,7834
29,2022,Tous,Tous,2238.805970149254,21653
2A,2022,Appartement,Studio,5330.0,306
2A,2022,Appartement,T2,4474.937343358396,512
2A,2022,Appartement,T3,3656.6186252771618,608
2A,2022,Appartement,T4,3187.5,347
2A,2022,Appartement,T5+,3622.4489795918366,63
2A,2022,Appartement,Tous,4062.5,1839
2A,2022,Maison,Studio,5000.0,40
2A,2022,Maison,T2,5970.149253731343,120
2A,2022,Maison,T3,5437.5,281
2A,2022,Maison,T4,5269.932605905007,372
2A,2022,Maison,T5+,5324.761904761905,459
2A,2022,Maison,Tous,5332.696377696378,1276
2A,2022,Tous,Studio,5284.2016806722695,346
2A,2022,Tous,T2,4642.857142857143,632
2A,2022,Tous,T3,4032.2580645161293,889
2A,2022,Tous,T4,4078.9473684210525,719
2A,2022,Tous,T5+,5006.860902255639,522
2A,2022,Tous,Tous,4463.1578947368425,3115
2B,2022,Appartement,Studio,3765.2839999999997,389
2B,2022,Appartement,T2,3304.3295454545455,598
2B,2022,Appartement,T3,3112.9326047358836,630
2B,2022,Appartement,T4,2753.246753246753,263
2B,2022,Appartement,T5+,2802.3846227960303,106
2B,2022,Appartement,Tous,3220.169491525424,1990
2B,2022,Maison,Studio,4100.0,36
2B,2022,Maison,T2,3642.8571428571427,125
2B,2022,Maison,T3,3315.068493150685,233
2B,2022,Maison,T4,3312.1428571428573,324
2B,2022,Maison,T5+,3188.45802919708,305
2B,2022,Maison,Tous,3315.068493150685,1025
2B,2022,Tous,Studio,3765.2839999999997,425
2B,2022,Tous,T2,3338.809523809524,723
2B,2022,Tous,T3,3145.4545454545455,863
2B,2022,Tous,T4,3087.5,587
2B,2022,Tous,T5+,3125.0,411
2B,2022,Tous,Tous,3250.0,3015
30,2022,Appartement,Studio,4065.2502777777777,1438
30,2022,Appartement,T2,3023.2558139534885,2300
30,2022,Appartement,T3,2390.625,2196
30,2022,Appartement,T4,1923.076923076923,1181
30,2022,Appartement,T5+,1772.1518987341772,339
30,2022,Appartement,Tous,2656.25,7476
30,2022,Maison,Studio,3650.8196721311474,307
30,2022,Maison,T2,2758.6206896551726,726
30,2022,Maison,T3,2648.675213675214,2006
30,2022,Maison,T4,2743.241930618401,4002
30,2022,Maison,T5+,2593.3302307353156,3288
30,2022,Maison,Tous,2693.5844155844156,10341
30,2022,Tous,Studio,4011.5,1745
30,2022,Tous,T2,2965.943704600484,3026
30,2022,Tous,T3,2527.0032840722497,4202
30,2022,Tous,T4,2619.408284023669,5183
30,2022,Tous,T5+,2543.3070866141734,3627
30,2022,Tous,Tous,2684.9137931034484,17817
31,2022,Appartement,Studio,4333.333333333333,2288
31,2022,Appartement,T2,3033.3333333333335,4785
31,2022,Appartement,T3,2881.35593220339,4989
31,2022,Appartement,T4,2839.2933163048106,2144
31,2022,Appartement,T5+,3010.853048780488,579
31,2022,Appartement,Tous,3076.923076923077,14796
31,2022,Maison,Studio,2922.0779220779223,179
31,2022,Maison,T2,2553.191489361702,529
31,2022,Maison,T3,2669.1666666666665,1885
31,2022,Maison,T4,2919.352160493827,5200
31,2022,Maison,T5+,2818.181818181818,5364
31,2022,Maison,Tous,2832.589285714286,13167
31,2022,Tous,Studio,4277.777777777777,2467
31,2022,Tous,T2,3014.4783895265427,5314
31,2022,Tous,T3,2821.5564516129034,6874
31,2022,Tous,T4,2900.2,7344
31,2022,Tous,T5+,2828.6184210526317,5943
31,2022,Tous,Tous,2962.962962962963,27963
32,2022,Appartement,Studio,4058.823529411765,237
32,2022,Appartement,T2,1915.7801418439717,314
32,2022,Appartement,T3,1822.5806451612902,245
32,2022,Appartement,T4,1676.1904761904761,94
32,2022,Appartement,T5+,1498.1393728222997,30
32,2022,Appartement,Tous,1976.7441860465117,923
32,2022,Maison,Studio,3005.714285714286,95
32,2022,Maison,T2,1746.2686567164178,269
32,2022,Maison,T3,1652.892561983471,807
32,2022,Maison,T4,1777.8311965811968,1292
32,2022,Maison,T5+,1583.4857142857143,1349
32,2022,Maison,Tous,1697.8938130759107,3816
32,2022,Tous,Studio,3854.166666666667,332
32,2022,Tous,T2,1874.857142857143,583
32,2022,Tous,T3,1741.6374269005846,1052
32,2022,Tous,T4,1769.2307692307693,1386
32,2022,Tous,T5+,1580.2469135802469,1379
32,2022,Tous,Tous,1755.7251908396947,4739
33,2022,Appartement,Studio,5357.142857142857,2183
33,2022,Appartement,T2,4254.166666666667,4771
33,2022,Appartement,T3,3765.809190809191,3962
33,2022,Appartement,T4,3383.205456095482,1784
33,2022,Appartement,T5+,3134.034432353419,586
33,2022,Appartement,Tous,4087.2163120567375,13302
33,2022,Maison,Studio,4518.333333333334,398
33,2022,Maison,T2,3961.689546736066,1358
33,2022,Maison,T3,3583.3333333333335,4300
33,2022,Maison,T4,3385.461956521739,7984
33,2022,Maison,T5+,3322.981366459627,7601
33,2022,Maison,Tous,3418.803418803419,21664
33,2022,Tous,Studio,5289.285714285715,2581
33,2022,Tous,T2,4230.7692307692305,6129
33,2022,Tous,T3,3696.7611336032387,8262
33,2022,Tous,T4,3384.73731884058,9768
33,2022,Tous,T5+,3310.0,8187
33,2022,Tous,Tous,3716.417910447761,34966
34,2022,Appartement,Studio,4073.28,4025
34,2022,Appartement,T2,3710.5131578947367,5978
34,2022,Appartement,T3,3217.391304347826,4793
34,2022,Appartement,T4,2736.842105263158,2205
34,2022,Appartement,T5+,2504.6728971962616,617
34,2022,Appartement,Tous,3504.3478260869565,17657
34,2022,Maison,Studio,2963.6363636363635,365
34,2022,Maison,T2,3043.478260869565,1171
34,2022,Maison,T3,2903.9938556067586,2788
34,2022,Maison,T4,3160.0,4981
34,2022,Maison,T5+,3112.7864583333335,4166
34,2022,Maison,Tous,3083.9880952380954,13482
34,2022,Tous,Studio,4020.7614942528735,4390
34,2022,Tous,T2,3653.2258064516127,7149
34,2022,Tous,T3,3108.108108108108,7581
34,2022,Tous,T4,3020.10101010101,7186
34,2022,Tous,T5+,3018.3823529411766,4783
34,2022,Tous,Tous,3328.9473684210525,31139
35,2022,Appartement,Studio,4755.842898134864,1240
35,2022,Appartement,T2,3712.121212121212,2456
35,2022,Appartement,T3,3257.5757575757575,2497
35,2022,Appartement,T4,3000.617283950617,1371
35,2022,Appartement,T5+,3160.095579450418,440
35,2022,Appartement,Tous,3539.8230088495575,8011
35,2022,Maison,Studio,2363.4545454545455,627
35,2022,Maison,T2,2064.516129032258,1080
35,2022,Maison,T3,2299.9479333333334,2056
35,2022,Maison,T4,2442.3076923076924,3179
35,2022,Maison,T5+,2449.4897959183672,5906
35,2022,Maison,Tous,2400.0,12876
35,2022,Tous,Studio,4347.826086956522,1867
35,2022,Tous,T2,3333.3333333333335,3536
35,2022,Tous,T3,2882.0,4553
35,2022,Tous,T4,2628.048780487805,4550
35,2022,Tous,T5+,2492.632719393283,6346
35,2022,Tous,Tous,2815.4761904761904,20887
36,2022,Appartement,Studio,3470.5882352941176,173
36,2022,Appartement,T2,1622.0238095238096,196
36,2022,Appartement,T3,1304.4615384615386,181
36,2022,Appartement,T4,1149.4252873563219,133
36,2022,Appartement,T5+,944.4444444444445,36
36,2022,Appartement,Tous,1475.8158508158508,720
36,2022,Maison,Studio,1666.6666666666667,256
36,2022,Maison,T2,1094.4741532976827,542
36,2022,Maison,T3,1071.4285714285713,1048
36,2022,Maison,T4,1209.090909090909,1360
36,2022,Maison,T5+,1164.3835616438357,1225
36,2022,Maison,Tous,1160.7142857142858,4441
36,2022,Tous,Studio,2096.7741935483873,429
36,2022,Tous,T2,1246.25,738
36,2022,Tous,T3,1138.888888888889,1229
36,2022,Tous,T4,1198.3471074380166,1493
36,2022,Tous,T5+,1159.8360655737704,1261
36,2022,Tous,Tous,1203.7037037037037,5161
37,2022,Appartement,Studio,3538.4615384615386,698
37,2022,Appartement,T2,3125.0,1183
37,2022,Appartement,T3,2684.666698972669,1066
37,2022,Appartement,T4,2109.5890410958905,545
37,2022,Appartement,T5+,2071.7536350844275,172
37,2022,Appartement,Tous,2905.2111410601974,3670
37,2022,Maison,Studio,3142.8571428571427,397
37,2022,Maison,T2,2250.0,803
37,2022,Maison,T3,2176.9801515151516,1609
37,2022,Maison,T4,2259.714076246334,2524
37,2022,Maison,T5+,2247.191011235955,3385
37,2022,Maison,Tous,2254.102771051924,8726
37,2022,Tous,Studio,3461.5384615384614,1095
37,2022,Tous,T2,2915.2777777777774,1986
37,2022,Tous,T3,2425.0,2675
37,2022,Tous,T4,2227.2727272727275,3069
37,2022,Tous,T5+,2238.6363636363635,3557
37,2022,Tous,Tous,2463.768115942029,12396
38,2022,Appartement,Studio,3154.7619047619046,2628
38,2022,Appartement,T2,3019.2378838327786,3292
38,2022,Appartement,T3,2600.0,4138
38,2022,Appartement,T4,2244.424008195195,3038
38,2022,Appartement,T5+,2198.5436893203882,847
38,2022,Appartement,Tous,2677.6923076923076,13967
38,2022,Maison,Studio,3333.3333333333335,169
38,2022,Maison,T2,3153.9473684210525,468
38,2022,Maison,T3,2777.083333333333,1660
38,2022,Maison,T4,2989.675925925926,3932
38,2022,Maison,T5+,2858.4526967285587,4590
38,2022,Maison,Tous,2907.8640350877195,10820
38,2022,Tous,Studio,3160.0,2797
38,2022,Tous,T2,3026.315789473684,3760
38,2022,Tous,T3,2650.0,5798
38,2022,Tous,T4,2674.4186046511627,6970
38,2022,Tous,T5+,2760.4166666666665,5437
38,2022,Tous,Tous,2784.6153846153848,24787
39,2022,Appartement,Studio,3371.4285714285716,430
39,2022,Appartement,T2,2569.8626373626375,596
39,2022,Appartement,T3,1859.6491228070176,695
39,2022,Appartement,T4,1554.054054054054,437
39,2022,Appartement,T5+,1428.9297658862877,172
39,2022,Appartement,Tous,2029.0591587301587,2344
39,2022,Maison,Studio,1531.25,96
39,2022,Maison,T2,1731.8253968253969,263
39,2022,Maison,T3,1612.9032258064517,715
39,2022,Maison,T4,1802.8169014084508,965
39,2022,Maison,T5+,1692.3076923076924,1317
39,2022,Maison,Tous,1714.054054054054,3359
39,2022,Tous,Studio,3062.8703094140883,526
39,2022,Tous,T2,2200.0,859
39,2022,Tous,T3,1713.6645962732919,1410
39,2022,Tous,T4,1737.8839205058716,1402
39,2022,Tous,T5+,1657.391304347826,1489
39,2022,Tous,Tous,1791.6666666666667,5703
40,2022,Appartement,Studio,3484.848484848485,469
40,2022,Appartement,T2,3421.0526315789475,1227
40,2022,Appartement,T3,3166.6666666666665,979
40,2022,Appartement,T4,2592.5925925925926,289
40,2022,Appartement,T5+,2137.4045801526718,75
40,2022,Appartement,Tous,3187.5,3039
40,2022,Maison,Studio,5000.0,121
40,2022,Maison,T2,3859.6491228070176,397
40,2022,Maison,T3,2988.5057471264367,1367
40,2022,Maison,T4,2695.6521739130435,2789
40,2022,Maison,T5+,2289.2317785995465,2798
40,2022,Maison,Tous,2625.0,7474
40,2022,Tous,Studio,3728.448275862069,590
40,2022,Tous,T2,3522.949002217295,1624
40,2022,Tous,T3,3069.958333333333,2346
40,2022,Tous,T4,2686.3068379035058,3078
40,2022,Tous,T5+,2281.9262295081967,2873
40,2022,Tous,Tous,2771.7391304347825,10513
41,2022,Appartement,Studio,2724.137931034483,299
41,2022,Appartement,T2,2071.2792434046787,432
41,2022,Appartement,T3,1828.3482142857142,336
41,2022,Appartement,T4,1635.4560172692932,142
41,2022,Appartement,T5+,1229.2993630573249,45
41,2022,Appartement,Tous,2000.0,1256
41,2022,Maison,Studio,1997.5253164556962,306
41,2022,Maison,T2,1652.1739130434783,723
41,2022,Maison,T3,1606.6120218579235,1506
41,2022,Maison,T4,1648.542159180457,1932
41,2022,Maison,T5+,1604.8543689320388,2235
41,2022,Maison,Tous,1630.8202281837805,6716
41,2022,Tous,Studio,2361.1111111111113,605
41,2022,Tous,T2,1875.0,1155
41,2022,Tous,T3,1659.554012345679,1842
41,2022,Tous,T4,1647.9377104377104,2074
41,2022,Tous,T5+,1597.8819886080848,2280
41,2022,Tous,Tous,1685.3932584269662,7972
42,2022,Appartement,Studio,2451.190476190476,1434
42,2022,Appartement,T2,1818.18,2233
42,2022,Appartement,T3,1583.3333333333333,2987
42,2022,Appartement,T4,1429.8507462686566,1951
42,2022,Appartement,T5+,1318.6595949855353,626
42,2022,Appartement,Tous,1625.0,9289
42,2022,Maison,Studio,2620.0,172
42,2022,Maison,T2,2142.8571428571427,443
42,2022,Maison,T3,2057.1428571428573,1351
42,2022,Maison,T4,2291.6666666666665,2670
42,2022,Maison,T5+,2112.035153102337,2650
42,2022,Maison,Tous,2180.5555555555557,7291
42,2022,Tous,Studio,2464.285714285714,1606
42,2022,Tous,T2,1882.3529411764705,2676
42,2022,Tous,T3,1732.9457364341085,4338
42,2022,Tous,T4,1944.4444444444443,4621
42,2022,Tous,T5+,1978.5632258906435,3276
42,2022,Tous,Tous,1920.0,16580
43,2022,Appartement,Studio,3562.5,275
43,2022,Appartement,T2,2231.451612903226,455
43,2022,Appartement,T3,1666.6666666666667,471
43,2022,Appartement,T4,1447.7861319966582,282
43,2022,Appartement,T5+,1310.7640617222498,92
43,2022,Appartement,Tous,1803.4271284271285,1584
43,2022,Maison,Studio,1481.818181818182,126
43,2022,Maison,T2,1360.0,289
43,2022,Maison,T3,1423.2476635514017,704
43,2022,Maison,T4,1708.860759493671,1066
43,2022,Maison,T5+,1510.3103741496598,996
43,2022,Maison,Tous,1538.562091503268,3188
43,2022,Tous,Studio,2556.0,401
43,2022,Tous,T2,1739.5652173913045,744
43,2022,Tous,T3,1548.9130434782608,1175
43,2022,Tous,T4,1645.2385138302861,1348
43,2022,Tous,T5+,1500.0,1088
43,2022,Tous,Tous,1619.404609475032,4772
44,2022,Appartement,Studio,4596.774193548387,2037
44,2022,Appartement,T2,3875.0,3721
44,2022,Appartement,T3,3527.2727272727275,3360
44,2022,Appartement,T4,3179.563492063492,1586
44,2022,Appartement,T5+,3500.0,403
44,2022,Appartement,Tous,3793.103448275862,11119
44,2022,Maison,Studio,3625.0,490
44,2022,Maison,T2,3333.3333333333335,1253
44,2022,Maison,T3,3200.0,3287
44,2022,Maison,T4,3193.27731092437,5563
44,2022,Maison,T5+,3089.301434415618,7042
44,2022,Maison,Tous,3157.8947368421054,17673
44,2022,Tous,Studio,4500.0,2527
44,2022,Tous,T2,3800.0,4974
44,2022,Tous,T3,3397.4358974358975,6647
44,2022,Tous,T4,3191.4893617021276,7149
44,2022,Tous,T5+,3106.7961165048546,7445
44,2022,Tous,Tous,3416.6666666666665,28792
45,2022,Appartement,Studio,3288.4868421052633,794
45,2022,Appartement,T2,2800.0,1318
45,2022,Appartement,T3,2235.3174603174602,1226
45,2022,Appartement,T4,1768.2926829268292,623
45,2022,Appartement,T5+,1817.0731707317073,209
45,2022,Appartement,Tous,2508.064516129032,4177
45,2022,Maison,Studio,2543.6893203883496,261
45,2022,Maison,T2,1966.6666666666667,729
45,2022,Maison,T3,1904.7619047619048,1996
45,2022,Maison,T4,1941.5404530744336,3080
45,2022,Maison,T5+,1884.6153846153845,4033
45,2022,Maison,Tous,1918.0,10105
45,2022,Tous,Studio,3156.521739130435,1055
45,2022,Tous,T2,2532.2580645161293,2047
45,2022,Tous,T3,2020.0,3222
45,2022,Tous,T4,1913.0434782608695,3703
45,2022,Tous,T5+,1881.247212559094,4242
45,2022,Tous,Tous,2045.4545454545455,14282
46,2022,Appartement,Studio,4285.714285714285,183
46,2022,Appartement,T2,2476.0,295
46,2022,Appartement,T3,1823.7903225806451,302
46,2022,Appartement,T4,1666.6666666666667,118
46,2022,Appartement,T5+,1620.3703703703704,57
46,2022,Appartement,Tous,2113.6363636363635,962
46,2022,Maison,Studio,2500.0,159
46,2022,Maison,T2,1972.7088948787061,342
46,2022,Maison,T3,1863.8049814520402,878
46,2022,Maison,T4,1804.9450549450548,1271
46,2022,Maison,T5+,1686.9158878504672,1259
46,2022,Maison,Tous,1789.4736842105262,3918
46,2022,Tous,Studio,3200.568990042674,342
46,2022,Tous,T2,2142.8571428571427,637
46,2022,Tous,T3,1857.142857142857,1180
46,2022,Tous,T4,1791.044776119403,1389
